scholar_id,title,authors,journal,year,citations,link,source,dosen
cY1QGVEAAAAJ,Implementasi Framework Laravel pada Website E-Commerce “Griya Pakaian” untuk Meningkatkan Efektivitas Pengelolaan Bisnis,"MS Akbar, NA Adha, T Panggabean, AN Hidayanti, F Salsabila, ...","Journal of Innovative and Creativity 5 (4), 82-91, 2025",2025,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cY1QGVEAAAAJ&pagesize=100&citation_for_view=cY1QGVEAAAAJ:bXQfdp6S9ecC,scholar,"Muhammad Sonhaji Akbar, S.Pd., M.Kom."
cY1QGVEAAAAJ,Pengembangan e-module guided interaktif mata kuliah praktikum multimedia pada program studi S1 pendidikan teknik informatika,MS Akbar,"Universitas Negeri Malang, 2015",2015,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cY1QGVEAAAAJ&pagesize=100&citation_for_view=cY1QGVEAAAAJ:uAPFzskPt0AC,scholar,"Muhammad Sonhaji Akbar, S.Pd., M.Kom."
cY1QGVEAAAAJ,SISTEM PENDIDIKAN DI,"A Sutiapermana, M Ud, NA Susanti, MS Akbar, M Kom, SA Hasmirati, ...",,,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cY1QGVEAAAAJ&pagesize=100&citation_for_view=cY1QGVEAAAAJ:EBV337fEn3EC,scholar,"Muhammad Sonhaji Akbar, S.Pd., M.Kom."
Hl6bqU8AAAAJ,Analysis of the use of virtual meeting in the implementation of proposal/thesis examination during covid-19 pandemic,"DA Dermawan, RP Wibawa, MDE Susanti","International Joint Conference on Science and Engineering (IJCSE 2020), 65-69, 2020",2020,14,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Hl6bqU8AAAAJ&pagesize=100&citation_for_view=Hl6bqU8AAAAJ:zYLM7Y9cAGgC,scholar,"Rindu Puspita Wibawa, S.Kom., M.Kom."
Hl6bqU8AAAAJ,Analisis Tracer Study Untuk Mengkaji Profil Alumni Lulusan Program Studi S1 Teknik Informatika Unesa,"MDE Susanti, RP Wibawa","Journal of Emerging Information System and Business Intelligence (JEISBI) 2 …, 2021",2021,12,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Hl6bqU8AAAAJ&pagesize=100&citation_for_view=Hl6bqU8AAAAJ:Y0pCki6q_DkC,scholar,"Rindu Puspita Wibawa, S.Kom., M.Kom."
Hl6bqU8AAAAJ,Analisis Tracer Study Untuk Mengkaji Profil Alumni Lulusan Program Studi S1 Teknik Informatika Unesa. JEISBI (Journal of Emerging Information Systems and Business Intelligence …,"MDE Susanti, RP Wibawa",,2021,5,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Hl6bqU8AAAAJ&pagesize=100&citation_for_view=Hl6bqU8AAAAJ:-f6ydRqryjwC,scholar,"Rindu Puspita Wibawa, S.Kom., M.Kom."
Hl6bqU8AAAAJ,Analisis Profil Lulusan S1 Pendidikan Teknologi Informasi Melalui Tracer Study,RP Wibawa,"IT-Edu: Jurnal Information Technology and Education 6 (3), 1-5, 2021",2021,4,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Hl6bqU8AAAAJ&pagesize=100&citation_for_view=Hl6bqU8AAAAJ:Tyk-4Ss8FVUC,scholar,"Rindu Puspita Wibawa, S.Kom., M.Kom."
Hl6bqU8AAAAJ,E-readiness Measurement in the Virtual Application Learning,"RP Wibawa, SC Wibawa, MDE Susanti, E Sulistiyo","IOP Conference Series: Materials Science and Engineering 1125 (1), 012059, 2021",2021,4,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Hl6bqU8AAAAJ&pagesize=100&citation_for_view=Hl6bqU8AAAAJ:UeHWp8X0CEIC,scholar,"Rindu Puspita Wibawa, S.Kom., M.Kom."
Hl6bqU8AAAAJ,"The Effect of Expectancy, Satisfaction of Product Attributes and System Attributes in Repurchasing Online","RP Wibawa, AP Subriadi","IPTEK Journal of Proceedings Series, 71-74, 2019",2019,4,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Hl6bqU8AAAAJ&pagesize=100&citation_for_view=Hl6bqU8AAAAJ:u5HHmVD_uO8C,scholar,"Rindu Puspita Wibawa, S.Kom., M.Kom."
Hl6bqU8AAAAJ,Analysis and Design of the Integrated Management Information System of the Company (SIMANTAP),"SMD Endah, RP Wibawa, SC Wibawa, E Sulistiyo","IOP Conference Series: Materials Science and Engineering 1125 (1), 012053, 2021",2021,3,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Hl6bqU8AAAAJ&pagesize=100&citation_for_view=Hl6bqU8AAAAJ:IjCSPb-OGe4C,scholar,"Rindu Puspita Wibawa, S.Kom., M.Kom."
Hl6bqU8AAAAJ,Rancang Bangun Learning Management System “Proyekku” Berplatform Website Dengan Model Project Based Learning Untuk Meningkatkan Kompetensi Siswa Dalam Mengelola Basis Data Pada …,"SA Lestari, RP Wibawa","IT-Edu: Jurnal Information Technology and Education 9 (2), 208-214, 2024",2024,2,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Hl6bqU8AAAAJ&pagesize=100&citation_for_view=Hl6bqU8AAAAJ:KlAtU1dfN6UC,scholar,"Rindu Puspita Wibawa, S.Kom., M.Kom."
Hl6bqU8AAAAJ,K3 Kopi Kelud,"P Handoyo, I Nurjannah, RP Wibawa, RD Mulyaningtiyas, F Achmad, ...","Penerbit Tahta Media, 2025",2025,1,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Hl6bqU8AAAAJ&pagesize=100&citation_for_view=Hl6bqU8AAAAJ:ZeXyd9-uunAC,scholar,"Rindu Puspita Wibawa, S.Kom., M.Kom."
Hl6bqU8AAAAJ,Design And Construction Of Project Based Learning Media Using The Addie Method,"RP Wibawa, MDE Susanti","International Joint Conference on Arts and Humanities 2024 (IJCAH 2024 …, 2025",2025,1,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Hl6bqU8AAAAJ&pagesize=100&citation_for_view=Hl6bqU8AAAAJ:8k81kl-MbHgC,scholar,"Rindu Puspita Wibawa, S.Kom., M.Kom."
Hl6bqU8AAAAJ,"Rancang Bangun Media Pembelajaran"" Education. Id"" Berbasis Website Dengan Pembelajaran Project Based Learning Dalam Meningkatkan Kemampuan Critical Thinking Siswa Pada …","N Sari, RP Wibawa","IT-Edu: Jurnal Information Technology and Education 10 (01), 10-19, 2025",2025,1,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Hl6bqU8AAAAJ&pagesize=100&citation_for_view=Hl6bqU8AAAAJ:YOwf2qJgpHMC,scholar,"Rindu Puspita Wibawa, S.Kom., M.Kom."
Hl6bqU8AAAAJ,Analisis Efisiensi Aplikasi Administrasi “Jembul Smart Village” Dalam Mempercepat Pembuatan Surat Digital,"OA Arrohman, RP Wibawa","IT-Edu: Jurnal Information Technology and Education 9 (3), 31-39, 2024",2024,1,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Hl6bqU8AAAAJ&pagesize=100&citation_for_view=Hl6bqU8AAAAJ:ufrVoPGSRksC,scholar,"Rindu Puspita Wibawa, S.Kom., M.Kom."
Hl6bqU8AAAAJ,Clustering Student Understanding Levels In Software Engineering Courses,"MDE Susanti, RP Wibawa","2023 Brawijaya International Conference (BIC 2023), 693-703, 2024",2024,1,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Hl6bqU8AAAAJ&pagesize=100&citation_for_view=Hl6bqU8AAAAJ:roLk4NBRz8UC,scholar,"Rindu Puspita Wibawa, S.Kom., M.Kom."
Hl6bqU8AAAAJ,Penguatan Teknologi dan Manajemen Kopi Kelud sebagai Produk Unggulan dan Produk Pendukung Inisiasi Agro-Eduekowisata di Kabupaten Kediri,"P Handoyo, I Nurjannah, RP Wibawa, RD Mulyaningtyas","DIKEMAS (Jurnal Pengabdian Kepada Masyarakat) 8 (2), 1-6, 2024",2024,1,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Hl6bqU8AAAAJ&pagesize=100&citation_for_view=Hl6bqU8AAAAJ:kNdYIx-mwKoC,scholar,"Rindu Puspita Wibawa, S.Kom., M.Kom."
Hl6bqU8AAAAJ,Sosialisasi Pentingnya Penerapan SI/TI di Usaha Kecil Menengah MakMar,"T Susanto, A Wibisono, M ER, R Hendrawan, E Suryani, M Prasetya, ...","SEGAWATI: Jurnal Pengabdian kepada Masyarakat LPPM ITS 2 (1), 42-51, 2018",2018,1,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Hl6bqU8AAAAJ&pagesize=100&citation_for_view=Hl6bqU8AAAAJ:u-x6o8ySG0sC,scholar,"Rindu Puspita Wibawa, S.Kom., M.Kom."
Hl6bqU8AAAAJ,Pengembangan LMS Moodle Dengan Model Pembelajaran Project Based Learning Untuk Meningkatkan Kompetensi Administrator Jaringan Pada Materi Pemasangan Dan Konfigurasi Perangkat …,"Y Enggarnisa, RP Wibawa","IT-Edu: Jurnal Information Technology and Education 11 (01), 2026",2026,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Hl6bqU8AAAAJ&pagesize=100&citation_for_view=Hl6bqU8AAAAJ:hC7cP41nSMkC,scholar,"Rindu Puspita Wibawa, S.Kom., M.Kom."
Hl6bqU8AAAAJ,Pengembangan LMS Moodle Dengan Menerapkan PjBL Untuk Meningkatkan Kompetensi Administrator Jaringan Siswa XI TKJ,"AA Putri, RP Wibawa","IT-Edu: Jurnal Information Technology and Education 11 (01), 2026",2026,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Hl6bqU8AAAAJ&pagesize=100&citation_for_view=Hl6bqU8AAAAJ:qUcmZB5y_30C,scholar,"Rindu Puspita Wibawa, S.Kom., M.Kom."
Hl6bqU8AAAAJ,STANDARISASI KOPI,"P Handoyo, I Nurjannah, RP Wibawa, RD Mulyaningtiyas, R Sulistyowati","Penerbit Tahta Media, 2025",2025,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Hl6bqU8AAAAJ&pagesize=100&citation_for_view=Hl6bqU8AAAAJ:QIV2ME_5wuYC,scholar,"Rindu Puspita Wibawa, S.Kom., M.Kom."
Hl6bqU8AAAAJ,Pengembangan LMS Moodle Berbasis PjBL untuk Meningkatkan Kompetensi Administrator Jaringan Siswa XI TKJ di SMK,"F Sajidah, RP Wibawa","IT-Edu: Jurnal Information Technology and Education 10 (3), 192-205, 2025",2025,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Hl6bqU8AAAAJ&pagesize=100&citation_for_view=Hl6bqU8AAAAJ:IWHjjKOFINEC,scholar,"Rindu Puspita Wibawa, S.Kom., M.Kom."
Hl6bqU8AAAAJ,Pengembangan Media Pembelajaran Website dengan Metode PJBL untuk PPLG Kelas X RPL SMKN 10 Surabaya,"MGSI Saputra, RP Wibawa","IT-Edu: Jurnal Information Technology and Education 10 (3), 103-116, 2025",2025,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Hl6bqU8AAAAJ&pagesize=100&citation_for_view=Hl6bqU8AAAAJ:L8Ckcad2t8MC,scholar,"Rindu Puspita Wibawa, S.Kom., M.Kom."
Hl6bqU8AAAAJ,Pengembangan LMS “TKJZone” dengan Model PBL untuk Meningkatkan Kompetensi Administrator Jaringan dalam Konfigurasi VoIP (Studi Kasus Kelas XI TKJ di SMK Negeri 2 Lamongan),"AF Nabila, RP Wibawa","IT-Edu: Jurnal Information Technology and Education 10 (3), 73-82, 2025",2025,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Hl6bqU8AAAAJ&pagesize=100&citation_for_view=Hl6bqU8AAAAJ:9ZlFYXVOiuMC,scholar,"Rindu Puspita Wibawa, S.Kom., M.Kom."
Hl6bqU8AAAAJ,Rancang Bangun Media Website Pembelajaran PjBL untuk Meningkatkan Kompetensi Front-End Web Siswa XI RPL SMKN Takeran,"KM Safitri, RP Wibawa","IT-Edu: Jurnal Information Technology and Education 10 (3), 221-234, 2025",2025,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Hl6bqU8AAAAJ&pagesize=100&citation_for_view=Hl6bqU8AAAAJ:mVmsd5A6BfQC,scholar,"Rindu Puspita Wibawa, S.Kom., M.Kom."
Hl6bqU8AAAAJ,INTEGRASI TEKNOLOGI ROASTING DAN LITERASI FINANSIAL DALAM PENGUATAN USAHA TANI KOPI RAKYAT,"P Handoyo, I Nurjannah, RP Wibawa, RD Mulyaningtiyas","DIKEMAS (Jurnal Pengabdian Kepada Masyarakat) 9 (2), 2025",2025,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Hl6bqU8AAAAJ&pagesize=100&citation_for_view=Hl6bqU8AAAAJ:dhFuZR0502QC,scholar,"Rindu Puspita Wibawa, S.Kom., M.Kom."
Hl6bqU8AAAAJ,Development of Audit Working Papers and Maturity Levels for Helpdesk Information Technology Governance Using COBIT 2019 in the DSS Domain:(A Case Study of XYZ University),"SA Zahroh, RS Dewi, RP Wibawa","Journal of Digital Business and Innovation Management 4 (2), 2025",2025,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Hl6bqU8AAAAJ&pagesize=100&citation_for_view=Hl6bqU8AAAAJ:M3ejUd6NZC8C,scholar,"Rindu Puspita Wibawa, S.Kom., M.Kom."
Hl6bqU8AAAAJ,Development of Audit Instruments and Maturity Assessment of Academic Information Systems Using COBIT 2019 (A Case Study at XYZ University),"P Amaliyah, RS Dewi, RP Wibawa, A Rofik","Journal of Digital Business and Innovation Management 4 (2), 2025",2025,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Hl6bqU8AAAAJ&pagesize=100&citation_for_view=Hl6bqU8AAAAJ:qxL8FJ1GzNcC,scholar,"Rindu Puspita Wibawa, S.Kom., M.Kom."
Hl6bqU8AAAAJ,Design of an Audit Instrument for the Internship Information System (IIS) Based on COBIT 2019 (A Case Study at Universitas XYZ),"AN Syirfa, RS Dewi, RP Wibawa","Journal of Digital Business and Innovation Management 4 (2), 2025",2025,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Hl6bqU8AAAAJ&pagesize=100&citation_for_view=Hl6bqU8AAAAJ:4TOpqqG69KYC,scholar,"Rindu Puspita Wibawa, S.Kom., M.Kom."
Hl6bqU8AAAAJ,Pengembangan Learning Management System (LMS) Berbasis Moodle Mengimplementasikan PjBL Untuk Meningkatkan Kompetensi Administrator Jaringan pada Siswa Kelas XI TKJ 1 di SMK …,"A Nurfitriyani, RP Wibawa","IT-Edu: Jurnal Information Technology and Education 10 (02), 83-89, 2025",2025,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Hl6bqU8AAAAJ&pagesize=100&citation_for_view=Hl6bqU8AAAAJ:LkGwnXOMwfcC,scholar,"Rindu Puspita Wibawa, S.Kom., M.Kom."
Hl6bqU8AAAAJ,Rancang Bangun Aclever Berbasis Website Menggunakan Model Project Based Learning Untuk Meningkatkan Kompetensi Back-End Web Development Dengan Mengimplementasikan Berpikir …,"MS Faadihilah, RP Wibawa","IT-Edu: Jurnal Information Technology and Education 10 (02), 48-54, 2025",2025,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Hl6bqU8AAAAJ&pagesize=100&citation_for_view=Hl6bqU8AAAAJ:3fE2CSJIrl8C,scholar,"Rindu Puspita Wibawa, S.Kom., M.Kom."
Hl6bqU8AAAAJ,Rancang Bangun “Emino” Berbasis Website Dengan PjBL Untuk Meningkatkan Kompetensi Pemrograman Arduino Siswa Pada Mata Pelajaran Projek Kreatif Dan Kewirausahaan Di SMKN 1 Kota …,"S Ardila, RP Wibawa","IT-Edu: Jurnal Information Technology and Education 10 (01), 52-57, 2025",2025,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Hl6bqU8AAAAJ&pagesize=100&citation_for_view=Hl6bqU8AAAAJ:Se3iqnhoufwC,scholar,"Rindu Puspita Wibawa, S.Kom., M.Kom."
Hl6bqU8AAAAJ,Development of External Reviewer Feature for Research and Community Service in the Information System of the Institute for Research and Community Service State University of …,"RP Wibawa, IGLPE Prismana, I Alpiana, FGR Putra, T Fatmawati","International Conference on Digital Business Innovation and Technology …, 2024",2024,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Hl6bqU8AAAAJ&pagesize=100&citation_for_view=Hl6bqU8AAAAJ:hqOjcs7Dif8C,scholar,"Rindu Puspita Wibawa, S.Kom., M.Kom."
Hl6bqU8AAAAJ,Implementasi Arsitektur Microservice pada Website Business Consolidation Simulation Menggunakan Metode Extreme Programming,"N Miracle, RP Wibawa","Journal of Informatics and Computer Science (JINACS) 6 (02), 493-500, 2024",2024,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Hl6bqU8AAAAJ&pagesize=100&citation_for_view=Hl6bqU8AAAAJ:_FxGoFyzp5QC,scholar,"Rindu Puspita Wibawa, S.Kom., M.Kom."
Hl6bqU8AAAAJ,Rancang Bangun Mesmart Berbasis Web Dengan Model Pembelajaran Project Based Learning Untuk Meningkatkan Kompetensi Pemrograman Dasar Siswa Kelas X RPL Di SMKN 2 Buduran Sidoarjo,"AIT Kurniawan, RP Wibawa","IT-Edu: Jurnal Information Technology and Education 9 (2), 43-49, 2024",2024,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Hl6bqU8AAAAJ&pagesize=100&citation_for_view=Hl6bqU8AAAAJ:Zph67rFs4hoC,scholar,"Rindu Puspita Wibawa, S.Kom., M.Kom."
Hl6bqU8AAAAJ,ANALYSIS THE EFFECT OF WORK REQUEST TECHNOLOGY ON CLOUD-BASED FACILITIES MANAGEMENT (CFM) APPLICATIONS ON EMPLOYEE PERFORMANCE AT TRILLIUM OFFICE & RESIDENCE,"AFW Utama, RP Wibawa","Journal of Emerging Information System and Business Intelligence (JEISBI) 5 …, 2024",2024,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Hl6bqU8AAAAJ&pagesize=100&citation_for_view=Hl6bqU8AAAAJ:0EnyYjriUFMC,scholar,"Rindu Puspita Wibawa, S.Kom., M.Kom."
Hl6bqU8AAAAJ,Analysis of ECSF (E-Learning Critical Success Factor) at Universitas Negeri Surabaya,"RP Wibawa, MDE Susanti","International Joint Conference on Science and Engineering 2022 (IJCSE 2022 …, 2022",2022,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Hl6bqU8AAAAJ&pagesize=100&citation_for_view=Hl6bqU8AAAAJ:eQOLeE2rZwMC,scholar,"Rindu Puspita Wibawa, S.Kom., M.Kom."
Hl6bqU8AAAAJ,Development of Learning Media Based on Digital and Analogue in Electrical and Electronic Basic Learning to Improve Employability Skills,"E Sulistiyo, F Ahmad, RP Wirawan, MDE Susanti, RP Wibawa, ...","MISEIC 2020, 2020",2020,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Hl6bqU8AAAAJ&pagesize=100&citation_for_view=Hl6bqU8AAAAJ:qjMakFHDy7sC,scholar,"Rindu Puspita Wibawa, S.Kom., M.Kom."
Hl6bqU8AAAAJ,"Pengaruh Kepuasan Atribut Produk, Atribut Sistem, dan Electronic Word of Mouth Terhadap Pembelian Ulang Secara Online",RP Wibawa,"Institut Teknologi Sepuluh Nopember, 2018",2018,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Hl6bqU8AAAAJ&pagesize=100&citation_for_view=Hl6bqU8AAAAJ:ULOm3_A8WrAC,scholar,"Rindu Puspita Wibawa, S.Kom., M.Kom."
Hl6bqU8AAAAJ,PENGELOLAAN PERMINTAAN PERUBAHAN TEKNOLOGI INFORMASI MENGGUNAKAN KERANGKA KERJA COBIT 5 STUDI KASUS DI PT. OMETRACO ARYA SAMANTA,RP WIBAWA,"UNIVERSITAS AIRLANGGA, 2016",2016,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Hl6bqU8AAAAJ&pagesize=100&citation_for_view=Hl6bqU8AAAAJ:d1gkVwhDpl0C,scholar,"Rindu Puspita Wibawa, S.Kom., M.Kom."
Hl6bqU8AAAAJ,"PENGARUH KEPUASAN ATRIBUT PRODUK, ATRIBUT SISTEM, DAN ELECTRONIC WORD OF MOUTH TERHADAP AKTIVITAS PEMBELIAN ULANG SECARA ONLINE",RP WIBAWA,,,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Hl6bqU8AAAAJ&pagesize=100&citation_for_view=Hl6bqU8AAAAJ:WF5omc3nYNoC,scholar,"Rindu Puspita Wibawa, S.Kom., M.Kom."
bPdwho4AAAAJ,Rancang bangun sistem manajemen kelas berbasis web untuk mendukung kegiatan pembelajaran digital,"IDP Sari, F Novitasari, CM Nanda, NS Alfado, ND Septiyanti, RC Wibawa","RIGGS: Journal of Artificial Intelligence and Digital Business 4 (4), 2787-2792, 2026",2026,1,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bPdwho4AAAAJ&pagesize=100&citation_for_view=bPdwho4AAAAJ:Tyk-4Ss8FVUC,scholar,"Ramadhan Cakra Wibawa, S.Pd., M.Kom."
bPdwho4AAAAJ,Pengembangan Multimedia Interaktif Berbasis M-Learning dalam Mata Kuliah Vokasional,RC Wibawa,"IT-Edu: Jurnal Information Technology and Education 1 (2), 2016",2016,1,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bPdwho4AAAAJ&pagesize=100&citation_for_view=bPdwho4AAAAJ:u-x6o8ySG0sC,scholar,"Ramadhan Cakra Wibawa, S.Pd., M.Kom."
bPdwho4AAAAJ,Rancang Bangun Sistem Informasi Peminjaman Inventaris dan Barang Sekolah Berbasis Web,"ARP Wibowo, SP Aditama, FB Wulandari, MI Maulana, ND Septiyanti, ...","RIGGS: Journal of Artificial Intelligence and Digital Business 4 (4), 8364-8373, 2026",2026,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bPdwho4AAAAJ&pagesize=100&citation_for_view=bPdwho4AAAAJ:Y0pCki6q_DkC,scholar,"Ramadhan Cakra Wibawa, S.Pd., M.Kom."
bPdwho4AAAAJ,Pengembangan Aplikasi Simulasi Berbasis Web terhadap Kompetensi Kognitif Crimping Kabel UTP Siswa SMK,"RC Wibawa, AZ Baihaqi, YB Herlambang, CD Rahmawati, MA Pratama","Jurnal Kridatama Sains dan Teknologi 7 (02), 813-827, 2025",2025,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bPdwho4AAAAJ&pagesize=100&citation_for_view=bPdwho4AAAAJ:IjCSPb-OGe4C,scholar,"Ramadhan Cakra Wibawa, S.Pd., M.Kom."
p1pK7E4AAAAJ,Rancang bangun pembangkit listrik tenaga surya portable,"LA Gunawan, AI Agung, M Widyartono, SI Haryudo","Jurnal Teknik Elektro 10 (1), 65-71, 2021",2021,48,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=p1pK7E4AAAAJ&pagesize=100&citation_for_view=p1pK7E4AAAAJ:ZHo1McVdvXMC,scholar,"Dr. Subuh Isnur Haryudo, S.T.,  M.T."
p1pK7E4AAAAJ,Rancang bangun prototype pembangkit listrik tenaga angin menggunakan turbin angin savonius,"A Nurdiyanto, SI Haryudo","Jurnal Teknik Elektro 9 (1), 2020",2020,38,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=p1pK7E4AAAAJ&pagesize=100&citation_for_view=p1pK7E4AAAAJ:r0BpntZqJG4C,scholar,"Dr. Subuh Isnur Haryudo, S.T.,  M.T."
p1pK7E4AAAAJ,Pengembangan media pembelajaran interaktif animasi flash pada standar kompetensi memasang instalasi penerangan listrik bangunan sederhana di SMK Walisongo 2 Gempol,"BR Hakim, SI Haryudo","Jurnal Pendidikan Teknik Elektro 3 (1), 2014",2014,37,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=p1pK7E4AAAAJ&pagesize=100&citation_for_view=p1pK7E4AAAAJ:u5HHmVD_uO8C,scholar,"Dr. Subuh Isnur Haryudo, S.T.,  M.T."
p1pK7E4AAAAJ,Rancang Bangun Monitoring Arus Dan Tegangan Pada Plts Sistem On Grid Berbasis Internet Of Things (IoT) Menggunakan Aplikasi Telegram,"D Wijayanto, SI Haryudo, T Wrahatnolo, N Nurhayati","Jurnal Teknik Elektro 11 (3), 447-453, 2022",2022,31,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=p1pK7E4AAAAJ&pagesize=100&citation_for_view=p1pK7E4AAAAJ:8AbLer7MMksC,scholar,"Dr. Subuh Isnur Haryudo, S.T.,  M.T."
p1pK7E4AAAAJ,Rancang bangun alat monitoring pemakaian tarif listrik dan kontrol daya listrik pada rumah kos berbasis internet of things,"SI Haryudo, RD Alfian, N Kholis","Jurnal Teknik Elektro 10 (3), 661-670, 2021",2021,30,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=p1pK7E4AAAAJ&pagesize=100&citation_for_view=p1pK7E4AAAAJ:KxtntwgDAa4C,scholar,"Dr. Subuh Isnur Haryudo, S.T.,  M.T."
p1pK7E4AAAAJ,Perancangan Sistem Monitoring Kecepatan Putar Motor DC Berbasis Internet Of Things Menggunakan Aplikasi BLYNK,"MA ULUM, SI Haryudo","Jurnal Teknik Elektro 9 (1), 2020",2020,25,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=p1pK7E4AAAAJ&pagesize=100&citation_for_view=p1pK7E4AAAAJ:maZDTaKrznsC,scholar,"Dr. Subuh Isnur Haryudo, S.T.,  M.T."
p1pK7E4AAAAJ,Sistem Current Limitter Dan Monitoring Arus Serta Tegangan Menggunakan Sms Untuk Proteksi Pada Penggunaan Beban Rumah Tangga,"EM Leny, SI Haryudo","Jurnal Teknik Elektro 8 (1), 2019",2019,23,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=p1pK7E4AAAAJ&pagesize=100&citation_for_view=p1pK7E4AAAAJ:lSLTfruPkqcC,scholar,"Dr. Subuh Isnur Haryudo, S.T.,  M.T."
p1pK7E4AAAAJ,Pengaruh Jumlah Sudu Turbin Air Terhadap Kinerja Generator Pembangkit Listrik Tenaga Air,"YA Dewangga, N Kholis, F Baskoro, SI Haryudo","Jurnal Teknik Elektro 11 (1), 71-76, 2022",2022,19,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=p1pK7E4AAAAJ&pagesize=100&citation_for_view=p1pK7E4AAAAJ:l7t_Zn2s7bgC,scholar,"Dr. Subuh Isnur Haryudo, S.T.,  M.T."
p1pK7E4AAAAJ,Pengembangan media pembelajaran berbasis android pada mata pelajaran instalasi tenaga listrik untuk meningkatkan hasil belajar siswa,"MMA Afif, SI Haryudo","Jurnal Pendidikan Teknik Elektro 5 (2), 2016",2016,18,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=p1pK7E4AAAAJ&pagesize=100&citation_for_view=p1pK7E4AAAAJ:_FxGoFyzp5QC,scholar,"Dr. Subuh Isnur Haryudo, S.T.,  M.T."
p1pK7E4AAAAJ,Rancang bangun kontrol motor dc dengan pid menggunakan perintah suara dan monitoring berbasis internet of things (iot),"R Hansza, SI Haryudo","Jurnal Teknik Elektro 9 (2), 2020",2020,15,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=p1pK7E4AAAAJ&pagesize=100&citation_for_view=p1pK7E4AAAAJ:cFHS6HbyZ2cC,scholar,"Dr. Subuh Isnur Haryudo, S.T.,  M.T."
