course_url,mata_kuliah,kelas,meeting_number,activity_description,date
https://sindig.unesa.ac.id/course/3/1457/literasi-digital,Literasi Digital,2024C,3,Prinsip etika dunia siber dalam aktivitas digital sehari-hari Date 18 September 2024,18 September 2024
https://sindig.unesa.ac.id/course/3/1457/literasi-digital,Literasi Digital,2024C,4,Menganalisis topik-topik digital terkini dan merumuskan strategi pencegahan penipuan daring Date 25 September 2024,25 September 2024
https://sindig.unesa.ac.id/course/3/1457/literasi-digital,Literasi Digital,2024C,5,"Penggunaan berbagai teknologi untuk menyampaikan informasi secara efektif, misalnya melalui presentasi multimedia Date 2 Oktober 2024",2 Oktober 2024
https://sindig.unesa.ac.id/course/3/1457/literasi-digital,Literasi Digital,2024C,6,Layanan cloud storage dan teknik konversi file untuk meningkatkan efisiensi kerja individu maupun tim Date 9 Oktober 2024,9 Oktober 2024
https://sindig.unesa.ac.id/course/3/1457/literasi-digital,Literasi Digital,2024C,7,Penggunaan template penulisan buku atau artikel ilmiah sesuai standar akademik Date 16 Oktober 2024,16 Oktober 2024
https://sindig.unesa.ac.id/course/3/1457/literasi-digital,Literasi Digital,2024C,8,Ujian Tengah Semester (UTS) Date 23 Oktober 2024,23 Oktober 2024
https://sindig.unesa.ac.id/course/3/1457/literasi-digital,Literasi Digital,2024C,9,Mempraktikkan penggunaan software reference management seperti Mendeley untuk pengelolaan sitasi Date 30 Oktober 2024,30 Oktober 2024
https://sindig.unesa.ac.id/course/3/1457/literasi-digital,Literasi Digital,2024C,10,Konsep e-commerce dan digital payment dalam simulasi transaksi daring Date 6 November 2024,6 November 2024
https://sindig.unesa.ac.id/course/3/1457/literasi-digital,Literasi Digital,2024C,11,Menganalisis aturan hukum informasi dan transaksi elektronik untuk mengkaji kepatuhan penggunaan teknologi Date 13 November 2024,13 November 2024
https://sindig.unesa.ac.id/course/3/1457/literasi-digital,Literasi Digital,2024C,12,Konsep Internet of Things (IoT) dan Artificial Intelligence (AI) dalam studi kasus sederhana Date 20 November 2024,20 November 2024
https://sindig.unesa.ac.id/course/3/1457/literasi-digital,Literasi Digital,2024C,13,Penggunaan berbagai tools Google untuk mendukung produktivitas akademik dan profesional Date 27 November 2024,27 November 2024
https://sindig.unesa.ac.id/course/3/1457/literasi-digital,Literasi Digital,2024C,14,Ketentuan UU ITE dan UU Perlindungan Data Pribadi pada skenario nyata Date 4 Desember 2024,4 Desember 2024
https://sindig.unesa.ac.id/course/3/1457/literasi-digital,Literasi Digital,2024C,15,Merancang dan mengimplementasikan proyek akhir berbasis teknologi digital yang inovatif Date 11 Desember 2024,11 Desember 2024
https://sindig.unesa.ac.id/course/3/1457/literasi-digital,Literasi Digital,2024C,16,Ujian Akhir Semester (UAS) Date 18 Desember 2024,18 Desember 2024
https://sindig.unesa.ac.id/course/3/1789/pemrograman-dasar,Pemrograman Dasar,2024D,1,Konsep dasar algoritma terstruktur Date 3 September 2024,3 September 2024
https://sindig.unesa.ac.id/course/3/1789/pemrograman-dasar,Pemrograman Dasar,2024D,2,Kontrol program seleksi untuk menyelesaikan suatu kasus Date 10 September 2024,10 September 2024
https://sindig.unesa.ac.id/course/3/1789/pemrograman-dasar,Pemrograman Dasar,2024D,3,Kontrol program pengulangan for untuk menyelesaikan suatu kasus Date 17 September 2024,17 September 2024
https://sindig.unesa.ac.id/course/3/1789/pemrograman-dasar,Pemrograman Dasar,2024D,4,Kontrol program pengulangan while loop untuk menyelesaikan suatu kasus Date 24 September 2024,24 September 2024
https://sindig.unesa.ac.id/course/3/1789/pemrograman-dasar,Pemrograman Dasar,2024D,5,String yang sesuai dengan permasalahan yang dihadapi Date 1 Oktober 2024,1 Oktober 2024
https://sindig.unesa.ac.id/course/3/1789/pemrograman-dasar,Pemrograman Dasar,2024D,6,"Menjelaskan, mengimplementasikan dan mengolah koleksi data berbentuk teks sederhana (text files) serta menangani exceptions Date 8 Oktober 2024",8 Oktober 2024
https://sindig.unesa.ac.id/course/3/1789/pemrograman-dasar,Pemrograman Dasar,2024D,7,"List, tuple, set, dictionary yang sesuai dengan permasalahan yang dihadapi Date 15 Oktober 2024",15 Oktober 2024
https://sindig.unesa.ac.id/course/3/1789/pemrograman-dasar,Pemrograman Dasar,2024D,8,Ujian Tengah Semester Date 22 Oktober 2024,22 Oktober 2024
https://sindig.unesa.ac.id/course/3/1789/pemrograman-dasar,Pemrograman Dasar,2024D,9,Fungsi untuk mengelompokkan sejumlah pernyataan yang sering dipakai Date 29 Oktober 2024,29 Oktober 2024
https://sindig.unesa.ac.id/course/3/1789/pemrograman-dasar,Pemrograman Dasar,2024D,10,"Konsep dasar Object Oriented Programming (Abstraction, Encapsulation) Date 5 November 2024",5 November 2024
https://sindig.unesa.ac.id/course/3/1789/pemrograman-dasar,Pemrograman Dasar,2024D,11,Dan merancang fitur kompleks pada class Date 12 November 2024,12 November 2024
https://sindig.unesa.ac.id/course/3/1789/pemrograman-dasar,Pemrograman Dasar,2024D,12,Grapichal User Interface (GUI) Date 19 November 2024,19 November 2024
https://sindig.unesa.ac.id/course/3/1789/pemrograman-dasar,Pemrograman Dasar,2024D,13,Grapichal User Interface (GUI) Date 26 November 2024,26 November 2024
https://sindig.unesa.ac.id/course/3/1789/pemrograman-dasar,Pemrograman Dasar,2024D,14,Merancang program komputer untuk menyelesaikan permasalahan yang berkaitan dengan sains data. Date 3 Desember 2024,3 Desember 2024
https://sindig.unesa.ac.id/course/3/1789/pemrograman-dasar,Pemrograman Dasar,2024D,15,Merancang program komputer untuk menyelesaikan permasalahan yang berkaitan dengan sains data. Date 10 Desember 2024,10 Desember 2024
https://sindig.unesa.ac.id/course/3/1789/pemrograman-dasar,Pemrograman Dasar,2024D,16,Merancang program komputer untuk menyelesaikan permasalahan yang berkaitan dengan sains data. Date 17 Desember 2024,17 Desember 2024
https://sindig.unesa.ac.id/course/3/1591/arsitektur-komputer-dan-sistem-operasi,Arsitektur Komputer dan Sistem Operasi,2024G,1,Fundamental komponen dalam sistem komputer. Date 2 September 2024,2 September 2024
https://sindig.unesa.ac.id/course/3/1591/arsitektur-komputer-dan-sistem-operasi,Arsitektur Komputer dan Sistem Operasi,2024G,2,Fundamental komponen dalam sistem komputer. Date 8 September 2024,8 September 2024
https://sindig.unesa.ac.id/course/3/1591/arsitektur-komputer-dan-sistem-operasi,Arsitektur Komputer dan Sistem Operasi,2024G,3,Sistematika dari komponen-komponen sistem komputer. Date 23 September 2024,23 September 2024
https://sindig.unesa.ac.id/course/3/1591/arsitektur-komputer-dan-sistem-operasi,Arsitektur Komputer dan Sistem Operasi,2024G,4,Sistematika dari komponen-komponen sistem komputer. Date 22 September 2024,22 September 2024
https://sindig.unesa.ac.id/course/3/1591/arsitektur-komputer-dan-sistem-operasi,Arsitektur Komputer dan Sistem Operasi,2024G,5,Fundamental komponen dalam sistem operasi. Date 29 September 2024,29 September 2024
https://sindig.unesa.ac.id/course/3/1591/arsitektur-komputer-dan-sistem-operasi,Arsitektur Komputer dan Sistem Operasi,2024G,6,Fundamental komponen dalam sistem operasi. Date 6 Oktober 2024,6 Oktober 2024
https://sindig.unesa.ac.id/course/3/1591/arsitektur-komputer-dan-sistem-operasi,Arsitektur Komputer dan Sistem Operasi,2024G,7,Fundamental komponen dalam sistem operasi. Date 13 Oktober 2024,13 Oktober 2024
https://sindig.unesa.ac.id/course/3/1591/arsitektur-komputer-dan-sistem-operasi,Arsitektur Komputer dan Sistem Operasi,2024G,8,Ujian Tengah Semester Date 20 Oktober 2024,20 Oktober 2024
https://sindig.unesa.ac.id/course/3/1591/arsitektur-komputer-dan-sistem-operasi,Arsitektur Komputer dan Sistem Operasi,2024G,9,Sistematika dari komponen-komponen sistem operasi. Date 27 Oktober 2024,27 Oktober 2024
https://sindig.unesa.ac.id/course/3/1591/arsitektur-komputer-dan-sistem-operasi,Arsitektur Komputer dan Sistem Operasi,2024G,10,Sistematika dari komponen-komponen sistem operasi. Date 3 November 2024,3 November 2024
https://sindig.unesa.ac.id/course/3/1591/arsitektur-komputer-dan-sistem-operasi,Arsitektur Komputer dan Sistem Operasi,2024G,11,Sistematika dan komponen-komponen sistem operasi. Date 10 November 2024,10 November 2024
https://sindig.unesa.ac.id/course/3/1591/arsitektur-komputer-dan-sistem-operasi,Arsitektur Komputer dan Sistem Operasi,2024G,12,Fundamental komponen dalam sistem operasi. Date 17 November 2024,17 November 2024
https://sindig.unesa.ac.id/course/3/1591/arsitektur-komputer-dan-sistem-operasi,Arsitektur Komputer dan Sistem Operasi,2024G,13,Teknologi sistem operasi untuk keperluan topik-topik pengelolaan data. Date 24 November 2024,24 November 2024
https://sindig.unesa.ac.id/course/3/1591/arsitektur-komputer-dan-sistem-operasi,Arsitektur Komputer dan Sistem Operasi,2024G,14,Teknologi sistem operasi untuk keperluan topik-topik pengelolaan data. Date 1 Desember 2024,1 Desember 2024
https://sindig.unesa.ac.id/course/3/1591/arsitektur-komputer-dan-sistem-operasi,Arsitektur Komputer dan Sistem Operasi,2024G,15,Teknologi sistem operasi untuk keperluan topik-topik pengelolaan data. Date 8 Desember 2024,8 Desember 2024
https://sindig.unesa.ac.id/course/3/1591/arsitektur-komputer-dan-sistem-operasi,Arsitektur Komputer dan Sistem Operasi,2024G,16,Ujian Akhir Semester Date 16 Desember 2024,16 Desember 2024
https://sindig.unesa.ac.id/course/3/1591/arsitektur-komputer-dan-sistem-operasi,Arsitektur Komputer dan Sistem Operasi,2024F,1,Fundamental komponen dalam sistem komputer. Date 2 September 2024,2 September 2024
https://sindig.unesa.ac.id/course/3/1591/arsitektur-komputer-dan-sistem-operasi,Arsitektur Komputer dan Sistem Operasi,2024F,2,Fundamental komponen dalam sistem komputer. Date 8 September 2024,8 September 2024
https://sindig.unesa.ac.id/course/3/1591/arsitektur-komputer-dan-sistem-operasi,Arsitektur Komputer dan Sistem Operasi,2024F,3,Sistematika dari komponen-komponen sistem komputer. Date 23 September 2024,23 September 2024
https://sindig.unesa.ac.id/course/3/1591/arsitektur-komputer-dan-sistem-operasi,Arsitektur Komputer dan Sistem Operasi,2024F,4,Sistematika dari komponen-komponen sistem komputer. Date 22 September 2024,22 September 2024
https://sindig.unesa.ac.id/course/3/1591/arsitektur-komputer-dan-sistem-operasi,Arsitektur Komputer dan Sistem Operasi,2024F,5,Fundamental komponen dalam sistem operasi. Date 29 September 2024,29 September 2024
https://sindig.unesa.ac.id/course/3/1591/arsitektur-komputer-dan-sistem-operasi,Arsitektur Komputer dan Sistem Operasi,2024F,6,Fundamental komponen dalam sistem operasi. Date 6 Oktober 2024,6 Oktober 2024
https://sindig.unesa.ac.id/course/3/1591/arsitektur-komputer-dan-sistem-operasi,Arsitektur Komputer dan Sistem Operasi,2024F,7,Fundamental komponen dalam sistem operasi. Date 13 Oktober 2024,13 Oktober 2024
https://sindig.unesa.ac.id/course/3/1591/arsitektur-komputer-dan-sistem-operasi,Arsitektur Komputer dan Sistem Operasi,2024F,8,Ujian Tengah Semester Date 20 Oktober 2024,20 Oktober 2024
https://sindig.unesa.ac.id/course/3/1591/arsitektur-komputer-dan-sistem-operasi,Arsitektur Komputer dan Sistem Operasi,2024F,9,Sistematika dari komponen-komponen sistem operasi. Date 27 Oktober 2024,27 Oktober 2024
https://sindig.unesa.ac.id/course/3/1591/arsitektur-komputer-dan-sistem-operasi,Arsitektur Komputer dan Sistem Operasi,2024F,10,Sistematika dari komponen-komponen sistem operasi. Date 3 November 2024,3 November 2024
https://sindig.unesa.ac.id/course/3/1591/arsitektur-komputer-dan-sistem-operasi,Arsitektur Komputer dan Sistem Operasi,2024F,11,Sistematika dan komponen-komponen sistem operasi. Date 10 November 2024,10 November 2024
https://sindig.unesa.ac.id/course/3/1591/arsitektur-komputer-dan-sistem-operasi,Arsitektur Komputer dan Sistem Operasi,2024F,12,Fundamental komponen dalam sistem operasi. Date 17 November 2024,17 November 2024
https://sindig.unesa.ac.id/course/3/1591/arsitektur-komputer-dan-sistem-operasi,Arsitektur Komputer dan Sistem Operasi,2024F,13,Teknologi sistem operasi untuk keperluan topik-topik pengelolaan data. Date 24 November 2024,24 November 2024
https://sindig.unesa.ac.id/course/3/1591/arsitektur-komputer-dan-sistem-operasi,Arsitektur Komputer dan Sistem Operasi,2024F,14,Teknologi sistem operasi untuk keperluan topik-topik pengelolaan data. Date 1 Desember 2024,1 Desember 2024
https://sindig.unesa.ac.id/course/3/1591/arsitektur-komputer-dan-sistem-operasi,Arsitektur Komputer dan Sistem Operasi,2024F,15,Teknologi sistem operasi untuk keperluan topik-topik pengelolaan data. Date 8 Desember 2024,8 Desember 2024
https://sindig.unesa.ac.id/course/3/1591/arsitektur-komputer-dan-sistem-operasi,Arsitektur Komputer dan Sistem Operasi,2024F,16,Ujian Akhir Semester Date 16 Desember 2024,16 Desember 2024
https://sindig.unesa.ac.id/course/3/1638/keamanan-dan-integritas-data,Keamanan dan Integritas Data,2023A,1,Konsep privasi data secara tepat. Date 3 September 2024,3 September 2024
https://sindig.unesa.ac.id/course/3/1638/keamanan-dan-integritas-data,Keamanan dan Integritas Data,2023A,2,Konsep dan kebutuhan privasi data secara pribadi dan sosial (social responsibility) Date 10 September 2024,10 September 2024
https://sindig.unesa.ac.id/course/3/1638/keamanan-dan-integritas-data,Keamanan dan Integritas Data,2023A,3,"Sederhana konsep aturan terkait privasi dan keamanan data, serta implementasinya di sosial. Date 17 September 2024",17 September 2024
https://sindig.unesa.ac.id/course/3/1638/keamanan-dan-integritas-data,Keamanan dan Integritas Data,2023A,4,"Sederhana konsep aturan terkait privasi dan keamanan data, serta implementasinya di sosial. Date 24 September 2024",24 September 2024
https://sindig.unesa.ac.id/course/3/1638/keamanan-dan-integritas-data,Keamanan dan Integritas Data,2023A,5,Mekanisme enkripsi simetris Date 1 Oktober 2024,1 Oktober 2024
https://sindig.unesa.ac.id/course/3/1638/keamanan-dan-integritas-data,Keamanan dan Integritas Data,2023A,6,Mekanisme enkripsi simetris. Date 8 Oktober 2024,8 Oktober 2024
https://sindig.unesa.ac.id/course/3/1638/keamanan-dan-integritas-data,Keamanan dan Integritas Data,2023A,7,Mekanisme enkripsi asimetris. Date 15 Oktober 2024,15 Oktober 2024
https://sindig.unesa.ac.id/course/3/1638/keamanan-dan-integritas-data,Keamanan dan Integritas Data,2023A,8,Ujian Tengah Semester Date 22 Oktober 2024,22 Oktober 2024
https://sindig.unesa.ac.id/course/3/1638/keamanan-dan-integritas-data,Keamanan dan Integritas Data,2023A,9,Praktik penggunaan keamanan dan integritas data. Date 29 Oktober 2024,29 Oktober 2024
https://sindig.unesa.ac.id/course/3/1638/keamanan-dan-integritas-data,Keamanan dan Integritas Data,2023A,10,Praktik penggunaan keamanan dan integritas data. Date 5 November 2024,5 November 2024
https://sindig.unesa.ac.id/course/3/1638/keamanan-dan-integritas-data,Keamanan dan Integritas Data,2023A,11,Bekerja sama dalam implementasi teknologi sekuritas dan privasi data yang berguna dalam kehidupan nyata. Date 12 November 2024,12 November 2024
https://sindig.unesa.ac.id/course/3/1638/keamanan-dan-integritas-data,Keamanan dan Integritas Data,2023A,12,Praktik penggunaan data secara etis Date 19 November 2024,19 November 2024
https://sindig.unesa.ac.id/course/3/1638/keamanan-dan-integritas-data,Keamanan dan Integritas Data,2023A,13,Praktik penggunaan data secara etis Date 26 November 2024,26 November 2024
https://sindig.unesa.ac.id/course/3/1638/keamanan-dan-integritas-data,Keamanan dan Integritas Data,2023A,14,Praktik penggunaan data secara etis Date 3 Desember 2024,3 Desember 2024
https://sindig.unesa.ac.id/course/3/1638/keamanan-dan-integritas-data,Keamanan dan Integritas Data,2023A,15,Kasus-kasus pelanggaran keamanan dan integritas data. Date 10 Desember 2024,10 Desember 2024
https://sindig.unesa.ac.id/course/3/1638/keamanan-dan-integritas-data,Keamanan dan Integritas Data,2023A,16,Ujian Akhir Semester Date 17 Desember 2024,17 Desember 2024
https://sindig.unesa.ac.id/course/3/1638/keamanan-dan-integritas-data,Keamanan dan Integritas Data,2023B,1,Konsep privasi data secara tepat. Date 3 September 2024,3 September 2024
https://sindig.unesa.ac.id/course/3/1638/keamanan-dan-integritas-data,Keamanan dan Integritas Data,2023B,2,Konsep dan kebutuhan privasi data secara pribadi dan sosial (social responsibility) Date 10 September 2024,10 September 2024
https://sindig.unesa.ac.id/course/3/1638/keamanan-dan-integritas-data,Keamanan dan Integritas Data,2023B,3,"Sederhana konsep aturan terkait privasi dan keamanan data, serta implementasinya di sosial. Date 17 September 2024",17 September 2024
https://sindig.unesa.ac.id/course/3/1638/keamanan-dan-integritas-data,Keamanan dan Integritas Data,2023B,4,"Sederhana konsep aturan terkait privasi dan keamanan data, serta implementasinya di sosial. Date 24 September 2024",24 September 2024
https://sindig.unesa.ac.id/course/3/1638/keamanan-dan-integritas-data,Keamanan dan Integritas Data,2023B,5,Mekanisme enkripsi simetris Date 1 Oktober 2024,1 Oktober 2024
https://sindig.unesa.ac.id/course/3/1638/keamanan-dan-integritas-data,Keamanan dan Integritas Data,2023B,6,Mekanisme enkripsi simetris. Date 8 Oktober 2024,8 Oktober 2024
https://sindig.unesa.ac.id/course/3/1638/keamanan-dan-integritas-data,Keamanan dan Integritas Data,2023B,7,Mekanisme enkripsi asimetris. Date 15 Oktober 2024,15 Oktober 2024
https://sindig.unesa.ac.id/course/3/1638/keamanan-dan-integritas-data,Keamanan dan Integritas Data,2023B,8,Ujian Tengah Semester Date 22 Oktober 2024,22 Oktober 2024
https://sindig.unesa.ac.id/course/3/1638/keamanan-dan-integritas-data,Keamanan dan Integritas Data,2023B,9,Praktik penggunaan keamanan dan integritas data. Date 29 Oktober 2024,29 Oktober 2024
https://sindig.unesa.ac.id/course/3/1638/keamanan-dan-integritas-data,Keamanan dan Integritas Data,2023B,10,Praktik penggunaan keamanan dan integritas data. Date 5 November 2024,5 November 2024
https://sindig.unesa.ac.id/course/3/1638/keamanan-dan-integritas-data,Keamanan dan Integritas Data,2023B,11,Bekerja sama dalam implementasi teknologi sekuritas dan privasi data yang berguna dalam kehidupan nyata. Date 12 November 2024,12 November 2024
https://sindig.unesa.ac.id/course/3/1638/keamanan-dan-integritas-data,Keamanan dan Integritas Data,2023B,12,Praktik penggunaan data secara etis Date 19 November 2024,19 November 2024
