pub_index,author_name_raw,author_name_norm,author_id_raw,match_strategy,matched_dosen_name,matched_norm_name,score,candidates
2011,"Kamila, A.",a kamila,59150569700,unmatched,,,,
2011,"Djardjani, M.K.",m k djardjani,59150286300,unmatched,,,,
2011,"Gunawan, D.A.",d a gunawan,59150569800,unmatched,,,,
2012,"Kurniawan, W.D.",w d kurniawan,58462093900,unmatched,,,,
2012,"Budijono, A.P.",a p budijono,57193696400,unmatched,,,,
2012,"Rasyid, A.H.A.",a h a rasyid,57213521537,unmatched,,,,
2013,"Sartinah, E.P.",e p sartinah,57217302917,unmatched,,,,
2013,"Widajati, W.",w widajati,59708275000,unmatched,,,,
2013,"Pamuji, P.",p pamuji,57863859900,unmatched,,,,
2013,"Budiati, E.F.R.",e f r budiati,57222164980,unmatched,,,,
2013,"Rahmatin, F.",f rahmatin,59707344300,unmatched,,,,
2013,"Oktafiolita, A.",a oktafiolita,59674796100,unmatched,,,,
2013,"Farokhah, L.",l farokhah,57196419093,unmatched,,,,
2013,"Thao, N.P.",n p thao,59707582500,unmatched,,,,
2014,"Ratnasari, D.",d ratnasari,57202367125,unmatched,,,,
2014,"Supriatna, M.",m supriatna,57144463600,unmatched,,,,
2014,"Abidin, Z.",z abidin,57209314459,unmatched,,,,
2014,"Satrianta, H.",satrianta,59304550300,unmatched,,,,
2014,"Amedome, S.N.",s n amedome,57202645391,unmatched,,,,
2014,"Nurihsan, J.",j nurihsan,57211352628,unmatched,,,,
2014,"Taufiq, A.",a taufiq,57211870197,unmatched,,,,
2015,"Kautsar, A.",a kautsar,57202283774,unmatched,,,,
2015,"Thahirrah, N.N.",n n thahirrah,59512541500,unmatched,,,,
2015,"Safitri, A.",a safitri,57865772100,unmatched,,,,
2015,"Rahman, M.F.W.",m f w rahman,58949238400,unmatched,,,,
2015,"Wijayati, D.T.",d t wijayati,57202647254,unmatched,,,,
2015,"Amelia, R.",r amelia,59512381200,unmatched,,,,
2016,"Iriawan, N.",n iriawan,55332444200,unmatched,,,,
2016,"Fithriasari, K.",k fithriasari,55865636600,unmatched,,,,
2016,"Hidayat, T.",t hidayat,57208692422,unmatched,,,,
2017,"Sulistiyani, E.",e sulistiyani,57204901057,unmatched,,,,
2018,"Adnyani, L.D.S.",l d s adnyani,57217198964,unmatched,,,,
2018,"Laksono, K.",k laksono,57201352617,unmatched,,,,
2018,"Anam, S.",s anam,57189365383,unmatched,,,,
2019,Yuliani,yuliani,57510103300,unmatched,,,,
2019,"Rahayu, Y.S.",y s rahayu,8624864500,unmatched,,,,
2019,"Dewi, S.K.",s k dewi,57205029051,unmatched,,,,
2020,"Sari, M.W.",m w sari,58088309400,unmatched,,,,
2020,"Poedjiastoeti, S.",s poedjiastoeti,57195472127,unmatched,,,,
2020,"Taufikurohmah, T.",t taufikurohmah,57195602919,unmatched,,,,
2021,"Wati, I.D.P.",i d p wati,58040445300,unmatched,,,,
2021,"Kusnanik, N.W.",n w kusnanik,57195430173,unmatched,,,,
2021,"Wahjuni, E.S.",e s wahjuni,57193788130,unmatched,,,,
2021,"Samodra, Y.T.J.",y t j samodra,58262291600,unmatched,,,,
2021,"Sastaman, P.B.",p b sastaman,58634125000,unmatched,,,,
2021,"Suryadi, D.",d suryadi,58293015400,unmatched,,,,
2022,"Hamid, S.M.",s m hamid,57964068200,unmatched,,,,
2022,"Setiawan, S.",s setiawan,57212529080,unmatched,,,,
2022,"Anam, S.",s anam,57189365383,unmatched,,,,
2023,"Putri, S.J.",s j putri,59150568500,unmatched,,,,
2023,"Habibbulloh, M.",m habibbulloh,57201664867,unmatched,,,,
2023,Suliyanah,suliyanah,57196087475,unmatched,,,,
2023,"Hidaayatullaah, H.N.",h n hidaayatullaah,57217176216,unmatched,,,,
2024,"Hayuningtyas, I.R.",i r hayuningtyas,59215512500,unmatched,,,,
2024,"Al Hafidl, A.N.",a n al hafidl,59216028300,unmatched,,,,
2024,"Qoyimmah, A.M.",a m qoyimmah,59215512600,unmatched,,,,
2024,"Perdana, S.S.P.",s s p perdana,59215685100,unmatched,,,,
2024,"Lamdari, E.Y.R.",e y r lamdari,59215856800,unmatched,,,,
2024,"Rachmawati, Y.",y rachmawati,57223246332,unmatched,,,,
2024,"Astuti, R.W.",r w astuti,59216028500,unmatched,,,,
2024,"Parawestri, P.D.",p d parawestri,59215856900,unmatched,,,,
2024,"Kusumawati, N.",n kusumawati,56386061900,unmatched,,,,
2024,"Saputri, R.D.",r d saputri,56034635500,unmatched,,,,
2025,"Qotrunnada, N.A.",n a qotrunnada,58074193300,unmatched,,,,
2025,"Prahani, B.K.",b k prahani,57207944019,unmatched,,,,
2025,Marianus,marianus,57209502022,unmatched,,,,
2025,"Wibowo, F.C.",f c wibowo,57191545325,unmatched,,,,
2025,"Uulaa, R.F.R.",r f r uulaa,58036692700,unmatched,,,,
2026,"Pratama, P.M.",p m pratama,57336768200,unmatched,,,,
2026,"Efendi, A.N.",a n efendi,59505490000,unmatched,,,,
2026,"Mufarrikoh, Z.",z mufarrikoh,57202206701,unmatched,,,,
2026,"Sholihin, M.D.I.",m d i sholihin,58654315900,unmatched,,,,
2027,"Halip, M.F.",m f halip,58770060500,unmatched,,,,
2027,Nurhasan,nurhasan,57219319997,unmatched,,,,
2027,Nurkholis,nurkholis,57218352666,unmatched,,,,
2027,"Siantoro, G.",g siantoro,57201348717,unmatched,,,,
2027,"Kartiko, D.C.",d c kartiko,57201353796,unmatched,,,,
2027,"Gemaini, A.",a gemaini,57571836700,unmatched,,,,
2027,"Komaini, A.",a komaini,57193789399,unmatched,,,,
2027,"Ayubi, N.",n ayubi,57537497000,unmatched,,,,
2028,"Sofro, A.",a sofro,57200365842,unmatched,,,,
2029,"Supriatna, U.",u supriatna,58000652400,unmatched,,,,
2029,"Kertati, I.",i kertati,57226481270,unmatched,,,,
2029,"Putra, H.",putra,58306517600,unmatched,,,,
2029,Murtadlo,murtadlo,57216746179,unmatched,,,,
2029,Sutrisno,sutrisno,59393028300,unmatched,,,,
2029,"Setiawan, Z.",z setiawan,58306100400,unmatched,,,,
2029,Mardhiah,mardhiah,58306100500,unmatched,,,,
2029,"Saputra, N.",n saputra,57726665900,unmatched,,,,
2030,"Ma’ruf, A.",a ma’ruf,58099723500,unmatched,,,,
2030,"Chalifatunnisa, C.M.",c m chalifatunnisa,59457130700,unmatched,,,,
2030,"Nabila, N.S.",n s nabila,59457365200,unmatched,,,,
2031,"Anis, A.",a anis,58761070400,unmatched,,,,
2031,"Munasir, M.",m munasir,57031904800,unmatched,,,,
2032,"Kholiq, A.",a kholiq,59253333500,unmatched,,,,
2032,"Sucahyo, I.",i sucahyo,57201673484,unmatched,,,,
2032,"Anggaryani, M.",m anggaryani,57222188259,unmatched,,,,
2032,"Satriawan, M.",m satriawan,35183989100,unmatched,,,,
2032,"Habibbulloh, M.",m habibbulloh,57201664867,unmatched,,,,
2033,"Hidayatullah, R.S.",r s hidayatullah,57222415768,unmatched,,,,
2033,"Kurniawan, W.D.",w d kurniawan,58462093900,unmatched,,,,
2033,"Ajiban, M.H.",m h ajiban,59543934000,unmatched,,,,
2034,"Indarti, I.",i indarti,57191272623,unmatched,,,,
2034,"Peng, L.H.",l h peng,55622691000,unmatched,,,,
2034,"Wahyuningsih, U.",u wahyuningsih,58286236400,unmatched,,,,
2034,"Martadi, M.",m martadi,57210564282,unmatched,,,,
2034,"Yulistiana, Y.",y yulistiana,59518842200,unmatched,,,,
2035,"Khusna, U.A.",u a khusna,59517772600,unmatched,,,,
2035,"Fadzilah, H.N.",h n fadzilah,59517866700,unmatched,,,,
2035,"Raihan, M.",m raihan,59111407400,unmatched,,,,
2035,"Pramesti, H.P.",h p pramesti,59517376700,unmatched,,,,
2035,"Salfiah, E.N.",e n salfiah,59517964600,unmatched,,,,
2035,"Rahayu, D.A.",d a rahayu,57214115527,unmatched,,,,
2035,"Nugroho, E.D.",e d nugroho,57202467937,unmatched,,,,
2035,"Rahim, A.A.",a a rahim,16244365400,unmatched,,,,
2035,Rusdianto,rusdianto,59506509400,unmatched,,,,
2036,"Sari, H.N.",h n sari,58779048200,unmatched,,,,
2036,"Mahmud, R.",r mahmud,57202390305,unmatched,,,,
2036,"Susanti, N.A.",n a susanti,57212308761,unmatched,,,,
2036,"Rahayu, I.A.T.",i a t rahayu,58778878100,unmatched,,,,
2036,"Umaroh, S.T.",s t umaroh,58778878200,unmatched,,,,
2036,"Budijono, A.P.",a p budijono,57193696400,unmatched,,,,
2037,"Made Arsana, I.",i made arsana,58779381500,unmatched,,,,
2037,"Kholis, N.",n kholis,57217603667,unmatched,,,,
2037,"Wibowo, T.W.",t w wibowo,58778706600,unmatched,,,,
2037,"Saputra, C.S.",c s saputra,58779543200,unmatched,,,,
2038,"Wibowo, A.H.",a h wibowo,59354977000,unmatched,,,,
2038,"Munir, A.",a munir,57217302677,unmatched,,,,
2038,Suhartono,suhartono,57216389976,unmatched,,,,
2039,"Muhtar, M.",m muhtar,56713000900,unmatched,,,,
2039,"Suryanti, S.",s suryanti,57205027780,unmatched,,,,
2039,"Bachri, B.S.",b s bachri,57210117456,unmatched,,,,
2040,"Shinta, F.N.",f n shinta,59544354200,unmatched,,,,
2040,"Putra, V.P.",v p putra,59544215100,unmatched,,,,
2040,"Rashidan, D.F.",d f rashidan,59543799000,unmatched,,,,
2040,"Athallah, M.Z.",m z athallah,59543799100,unmatched,,,,
2041,"Sakti Pramukantoro, E.",e sakti pramukantoro,57202792289,unmatched,,,,
2042,"Pratiwi, D.R.P.",d r p pratiwi,58847115900,unmatched,,,,
2042,"Wahdania, A.",a wahdania,58846814000,unmatched,,,,
2042,"Rizki, I.A.",i a rizki,57671590500,unmatched,,,,
2042,"Dewi, A.M.",a m dewi,58846737800,unmatched,,,,
2042,"Putri, V.O.",v o putri,58847039500,unmatched,,,,
2042,"Rohmawati, L.",l rohmawati,57201676108,unmatched,,,,
2043,"van Welzen, P.C.",p c van welzen,6603699679,unmatched,,,,
2043,"Putri, E.K.",e k putri,57216509946,unmatched,,,,
2043,"Bijmoer, R.",r bijmoer,57352507600,unmatched,,,,
2044,"Shodikin, A.",a shodikin,57207958861,unmatched,,,,
2044,"Kohar, A.W.",a w kohar,57188993923,unmatched,,,,
2044,"Sumarno, W.K.",w k sumarno,57207962463,unmatched,,,,
2045,"Wisnu, W.",w wisnu,59133487200,unmatched,,,,
2045,"Nawiyanto, N.",n nawiyanto,57194939386,unmatched,,,,
2045,"Wasino, W.",w wasino,57194278751,unmatched,,,,
2045,"Yani, M.T.",m t yani,57219313955,unmatched,,,,
2046,"Prastowo, T.",t prastowo,23991081900,unmatched,,,,
2046,"Bariyah, A.K.",a k bariyah,57808918600,unmatched,,,,
2046,"Cholifah, L.",l cholifah,57204351269,unmatched,,,,
2046,"Risanti, H.",risanti,57737516900,unmatched,,,,
2047,"Anggaryani, M.",m anggaryani,57222188259,unmatched,,,,
2047,"Prastowo, T.",t prastowo,23991081900,unmatched,,,,
2047,Madlazim,madlazim,55001810400,unmatched,,,,
2047,Supardiyono,supardiyono,55387532200,unmatched,,,,
2047,Asnawi,asnawi,35195214800,unmatched,,,,
2048,"Huda, K.",k huda,57195000399,unmatched,,,,
2048,Suyanta,suyanta,55585435000,unmatched,,,,
2048,"Priambodo, Y.A.",y a priambodo,57223601042,unmatched,,,,
2048,"Ardwiyanti, D.",d ardwiyanti,57223630976,unmatched,,,,
2048,"Usman, M.",m usman,57225463311,unmatched,,,,
2048,"Alvionita, D.",d alvionita,57217913227,unmatched,,,,
2049,"Shofiani, A.K.A.",a k a shofiani,57951706700,unmatched,,,,
2049,"Supratno, H.",supratno,57562982500,unmatched,,,,
2049,"Sudikan, S.Y.",s y sudikan,57218170194,unmatched,,,,
2050,Munoto,munoto,57200567181,unmatched,,,,
2050,"Basuki, I.",i basuki,57201352638,unmatched,,,,
2050,"Tjahyaningtijas, H.P.A.",h p a tjahyaningtijas,58028094300,unmatched,,,,
2051,"Laeli, A.F.",a f laeli,57958990200,unmatched,,,,
2051,"Setiawan, S.",s setiawan,57212529080,unmatched,,,,
2051,"Anam, S.",s anam,57189365383,unmatched,,,,
2052,"Iskandar, N.",n iskandar,57220928612,unmatched,,,,
2052,Mustaji,mustaji,57200364969,unmatched,,,,
2052,"Jannah, M.",m jannah,57212533920,unmatched,,,,
2053,"Mudjanarko, S.W.",s w mudjanarko,57202315170,unmatched,,,,
2053,"Wahyuni, A.",a wahyuni,57209290952,unmatched,,,,
2053,"Bahaswan, R.",r bahaswan,57223320733,unmatched,,,,
2053,"Supriyatno, D.",d supriyatno,57214649446,unmatched,,,,
2053,"Prasetijo, J.",j prasetijo,36562293000,unmatched,,,,
2053,"Wiwoho, F.P.",f p wiwoho,57203401942,unmatched,,,,
2054,"Prahani, B.K.",b k prahani,57207944019,unmatched,,,,
2054,"Saphira, H.V.",h v saphira,57881887700,unmatched,,,,
2054,"Andari, S.",s andari,58193791800,unmatched,,,,
2054,Wagino,wagino,58179741200,unmatched,,,,
2054,Madlazim,madlazim,55001810400,unmatched,,,,
2054,"Hariyono, E.",e hariyono,56458994400,unmatched,,,,
2054,"Mahtari, S.",s mahtari,57201666772,unmatched,,,,
2055,"Suprapto, N.",n suprapto,57163917500,unmatched,,,,
2055,"Tafauliyati, T.",t tafauliyati,57730127300,unmatched,,,,
2055,"Yanti, V.K.",v k yanti,57222615190,unmatched,,,,
2056,"Kristiyandaru, A.",a kristiyandaru,58521363400,unmatched,,,,
2056,"Ardha, M.A.A.",m a a ardha,57476924200,unmatched,,,,
2056,"Ristanto, K.O.",k o ristanto,57607470000,unmatched,,,,
2056,"Nur, L.",l nur,57193789589,unmatched,,,,
2057,"Suyidno, S.",s suyidno,57217176368,unmatched,,,,
2057,"Haryandi, S.",s haryandi,57217176959,unmatched,,,,
2057,"Mahtari, S.",s mahtari,57201666772,unmatched,,,,
2057,"Azhari, A.",a azhari,57222351645,unmatched,,,,
2057,"Sunarti, T.",t sunarti,57201671106,unmatched,,,,
2058,"Isnawati, I.",i isnawati,60067721100,unmatched,,,,
2058,Ni'matuzahroh,ni'matuzahroh,57189002431,unmatched,,,,
2058,"Surtiningsih, T.",t surtiningsih,55571406500,unmatched,,,,
2059,"Fanani, A.",a fanani,57212148913,unmatched,,,,
2059,"Setiawan, S.",s setiawan,57212529080,unmatched,,,,
2060,"Rakhmawati, D.Y.",d y rakhmawati,56926818000,unmatched,,,,
2060,"Lee, J.",j lee,56055191300,unmatched,,,,
2061,"Prahani, B.K.",b k prahani,57207944019,unmatched,,,,
2061,"Deta, U.A.",u a deta,55872927700,unmatched,,,,
2061,"Lestari, N.A.",n a lestari,57201959687,unmatched,,,,
2061,"Yantidewi, M.",m yantidewi,57193133954,unmatched,,,,
2061,"Jauhariyah, M.N.R.",m n r jauhariyah,57128452400,unmatched,,,,
2061,"Kelelufna, V.P.",v p kelelufna,57222348703,unmatched,,,,
2061,"Siswanto, J.",j siswanto,56195747800,unmatched,,,,
2061,"Misbah, M.",m misbah,57195480182,unmatched,,,,
2061,"Mahtari, S.",s mahtari,57201666772,unmatched,,,,
2061,Suyidno,suyidno,57200990818,unmatched,,,,
2062,"Buditjahjanto, I.G.P.A.",i g p a buditjahjanto,35728306600,unmatched,,,,
2062,"Hidayati, S.C.",s c hidayati,55533725700,unmatched,,,,
2063,"Isnaini, M.",m isnaini,58772769000,unmatched,,,,
2063,"Yuwana, S.",s yuwana,57218170194,unmatched,,,,
2063,"Indrawati, D.",d indrawati,58772955800,unmatched,,,,
2064,Madlazim,madlazim,55001810400,unmatched,,,,
2064,"Hariyono, E.",e hariyono,56458994400,unmatched,,,,
2064,"Fahmi, M.N.",m n fahmi,57220108286,unmatched,,,,
2064,"Sari, D.P.",d p sari,57286125000,unmatched,,,,
2065,"Prastowo, T.",t prastowo,23991081900,unmatched,,,,
2065,Madlazim,madlazim,55001810400,unmatched,,,,
2065,"Realita, A.",a realita,57373447500,unmatched,,,,
2065,"Fahmi, M.N.",m n fahmi,57220108286,unmatched,,,,
2066,"Jakfar, M.",m jakfar,57195577996,unmatched,,,,
2066,Manuharawati,manuharawati,56520384900,unmatched,,,,
2066,"Savitri, D.",d savitri,57192686927,unmatched,,,,
2067,"Sudewi, N.P.",n p sudewi,57204962643,unmatched,,,,
2067,"Adriani, M.",m adriani,56403027900,unmatched,,,,
2067,"Suryawan, A.",a suryawan,57203984483,unmatched,,,,
2067,"Soedirham, O.",o soedirham,57199691389,unmatched,,,,
2067,"Warsono, W.",w warsono,57219215245,unmatched,,,,
2068,"Widodo, W.",w widodo,57191165275,unmatched,,,,
2068,Wasis,wasis,57195518718,unmatched,,,,
2068,Suryanti,suryanti,57205027780,unmatched,,,,
2069,"Kartowagiran, B.",b kartowagiran,57194710965,unmatched,,,,
2069,"Hamdi, S.",s hamdi,57202629545,unmatched,,,,
2069,Siswantoyo,siswantoyo,57193793527,unmatched,,,,
2069,"Hadi, S.",s hadi,57060009200,unmatched,,,,
2069,"Jaedun, A.",a jaedun,57210890086,unmatched,,,,
2069,"Wesnawa, I.G.A.",i g a wesnawa,57203814837,unmatched,,,,
2069,"Susantini, E.",e susantini,57192004978,unmatched,,,,
2069,"Sunendar, D.",d sunendar,57200340802,unmatched,,,,
2069,"Laliyo, L.A.R.",l a r laliyo,57202604005,unmatched,,,,
2070,"Soeryanto, H.R.S.",h r s soeryanto,57207461452,unmatched,,,,
2070,"Kurniawan, W.D.",w d kurniawan,58462093900,unmatched,,,,
2071,"Bin Amiruddin, M.Z.",m z bin amiruddin,36760394200,unmatched,,,,
2071,"Samsudin, A.",a samsudin,57191537500,unmatched,,,,
2071,"Suhandi, A.",a suhandi,59299200800,unmatched,,,,
2071,Suliyanah,suliyanah,57196087475,unmatched,,,,
2071,"Costu, B.",b costu,18233401300,unmatched,,,,
2071,"Purwanto, M.G.",m g purwanto,57202371720,unmatched,,,,
2072,"Siantoro, G.",g siantoro,57201348717,unmatched,,,,
2072,"Mukhtarsyaf, F.",f mukhtarsyaf,57977115600,unmatched,,,,
2072,"Kartiko, D.C.",d c kartiko,57201353796,unmatched,,,,
2072,"Fathir, L.W.",l w fathir,57247941100,unmatched,,,,
2072,"Setiawan, D.",d setiawan,58197511400,unmatched,,,,
2072,"Widiawati, P.",p widiawati,57370894300,unmatched,,,,
2072,Nurhasan,nurhasan,57219319997,unmatched,,,,
2072,"Ardha, M.A.A.",m a a ardha,57476924200,unmatched,,,,
2072,"Kustrapsila, P.S.",p s kustrapsila,58045679500,unmatched,,,,
2072,"Wijaya, P.W.",p w wijaya,58798163400,unmatched,,,,
2073,"Novita, D.",d novita,58059987500,unmatched,,,,
2073,Suyono,suyono,58097639100,unmatched,,,,
2073,Suyatno,suyatno,57220986464,unmatched,,,,
2074,"Arifah, N.H.",n h arifah,57218604134,unmatched,,,,
2074,"Mustar, Y.S.",y s mustar,57215587952,unmatched,,,,
2074,"Susanto, I.H.",i h susanto,57193796481,unmatched,,,,
2074,"Kumaat, N.A.",n a kumaat,58992107300,unmatched,,,,
2075,"Zuhrie, M.S.",m s zuhrie,57201353073,unmatched,,,,
2075,Haryanto,haryanto,57211095658,unmatched,,,,
2075,"Sudibyo, M.R.F.",m r f sudibyo,58806650100,unmatched,,,,
2075,"Holis, N.",n holis,58112463800,unmatched,,,,
2075,Muhammad,muhammad,57491428000,unmatched,,,,
2076,"Ambarwati, R.",r ambarwati,57216337498,unmatched,,,,
2076,"Rahayu, D.A.",d a rahayu,57214115527,unmatched,,,,
2077,"Hilmi, A.N.",a n hilmi,58072550800,unmatched,,,,
2077,"Megawati, S.",s megawati,57217833517,unmatched,,,,
2077,Tauran,tauran,58695401800,unmatched,,,,
2077,"Rahaju, T.",t rahaju,57201196537,unmatched,,,,
2077,"Wastiti, M.",m wastiti,58073309900,unmatched,,,,
2078,Sukarmin,sukarmin,59752928400,unmatched,,,,
2078,"Poedjiastoeti, S.",s poedjiastoeti,57195472127,unmatched,,,,
2078,"Novita, D.",d novita,58059987500,unmatched,,,,
2078,"Lutfi, A.",a lutfi,57211929416,unmatched,,,,
2078,"Susanti, L.",l susanti,57995325300,unmatched,,,,
2079,"Novita, D.",d novita,58059987500,unmatched,,,,
2079,"Suyono, S.",s suyono,60105173100,unmatched,,,,
2079,"Sutoyo, S.",s sutoyo,37035131500,unmatched,,,,
2080,"Ali, M.M.",m m ali,55999836400,unmatched,,,,
2080,"Ghani, E.K.",e k ghani,35098434100,unmatched,,,,
2080,"Hasnan, S.",s hasnan,55607673300,unmatched,,,,
2080,"Handayani, S.",s handayani,57226707037,unmatched,,,,
2081,"Pratama, A.",a pratama,58953693700,unmatched,,,,
2081,"Asto Buditjahjanto, I.G.P.",i g p asto buditjahjanto,57205025587,unmatched,,,,
2081,"Samani, M.",m samani,57201349532,unmatched,,,,
2082,"Wailanduw, A.G.",a g wailanduw,56013141800,unmatched,,,,
2082,"Wijanarko, D.V.",d v wijanarko,57203090743,unmatched,,,,
2083,"Ayubi, N.",n ayubi,57537497000,unmatched,,,,
2083,"Wibawa, J.C.",j c wibawa,59006110400,unmatched,,,,
2083,"Aljuanid, M.",m aljuanid,57217991372,unmatched,,,,
2083,"Dafun, P.B.",p b dafun,58733872800,unmatched,,,,
2083,"Lesmana, H.S.",h s lesmana,57219905102,unmatched,,,,
2084,"Suningsih, A.",a suningsih,58406704900,unmatched,,,,
2084,"Budayasa, I.K.",i k budayasa,57193709826,unmatched,,,,
2084,Ismail,ismail,57200372071,unmatched,,,,
2085,"Satriawan, M.",m satriawan,35183989100,unmatched,,,,
2085,"Khoiro, M.",m khoiro,57201122762,unmatched,,,,
2085,"Fitriana, F.",f fitriana,57191542317,unmatched,,,,
2085,"Suaebah, E.",e suaebah,57188817866,unmatched,,,,
2085,"Fahmi, M.N.",m n fahmi,57220108286,unmatched,,,,
2085,"Realita, A.",a realita,57373447500,unmatched,,,,
2085,"Deta, U.A.",u a deta,55872927700,unmatched,,,,
2086,"Setiyono, S.",s setiyono,59206592800,unmatched,,,,
2086,"Fitriana, F.",f fitriana,57191542317,unmatched,,,,
2086,"Baqiya, M.A.",m a baqiya,36991836600,unmatched,,,,
2086,"Suasmoro, S.",s suasmoro,6603137134,unmatched,,,,
2087,"Lestari, G.D.",g d lestari,57255746400,unmatched,,,,
2087,Soedjarwo,soedjarwo,7409710309,unmatched,,,,
2087,"Artha, I.K.A.J.",i k a j artha,59153180900,unmatched,,,,
2087,"Yulianingsih, W.",w yulianingsih,57203759309,unmatched,,,,
2087,"Widyaswari, M.",m widyaswari,57221395957,unmatched,,,,
2088,"Dewi, R.S.",r s dewi,57193736439,unmatched,,,,
2088,"Zahrah, F.A.",f a zahrah,59518083400,unmatched,,,,
2088,"Nugraha, D.A.",d a nugraha,59517793200,unmatched,,,,
2088,"Prabowo, P.S.",p s prabowo,58257405900,unmatched,,,,
2088,"Safitri, A.",a safitri,57865772100,unmatched,,,,
2088,"Jayadi, P.",p jayadi,57223233822,unmatched,,,,
2089,"Safitri, A.",a safitri,57865772100,unmatched,,,,
2089,"Fajar Wahyudi Rahman, M.",m fajar wahyudi rahman,58949238400,unmatched,,,,
2089,"Esadora Hartanto, A.",a esadora hartanto,58784287600,unmatched,,,,
2089,"Firdaus, M.N.",m n firdaus,59512386100,unmatched,,,,
2090,"Rhamdiyah, F.K.",f k rhamdiyah,59319468900,unmatched,,,,
2090,"Cahyaningrum, S.E.",s e cahyaningrum,36992057000,unmatched,,,,
2090,"Agustini, R.",r agustini,36992036400,unmatched,,,,
2091,"Irawan, R.J.",r j irawan,57204969355,unmatched,,,,
2091,"Wahyudi, H.",wahyudi,57366617200,unmatched,,,,
2091,"Rimawati, N.",n rimawati,57223340665,unmatched,,,,
2091,"Wijayanto, A.",a wijayanto,58749347600,unmatched,,,,
2092,"Susanti, R.D.",r d susanti,57211859209,unmatched,,,,
2092,"Lukito, A.",a lukito,7801325896,unmatched,,,,
2092,"Ekawati, R.",r ekawati,57210812993,unmatched,,,,
2093,"Jannah, M.",m jannah,57212533920,unmatched,,,,
2093,"Wi̇dohardhono, R.",r widohardhono,57211539701,unmatched,,,,
2093,"Rachman, N.",n rachman,59230438800,unmatched,,,,
2093,"Al Farisi Ann Haba Sauda, M.A.A.",m a a al farisi ann haba sauda,59231332700,unmatched,,,,
2093,"Harahap, F.",f harahap,59230663000,unmatched,,,,
2094,"Harti, L.B.",l b harti,57209397340,unmatched,,,,
2094,"Dini, C.Y.",c y dini,58656107600,unmatched,,,,
2094,"Fatoni, A.Z.",a z fatoni,57219305638,unmatched,,,,
2095,"Purwaningrum, J.P.",j p purwaningrum,57200985037,unmatched,,,,
2095,"Muzid, S.",s muzid,57194657913,unmatched,,,,
2095,"Siswono, T.Y.E.",t y e siswono,57959538100,unmatched,,,,
2095,Masriyah,masriyah,57200363692,unmatched,,,,
2095,"Kurniadi, G.",g kurniadi,57222335427,unmatched,,,,
2096,"Al Ardha, M.A.",m a al ardha,57476924200,unmatched,,,,
2096,"Nurhasan, N.",n nurhasan,57219319997,unmatched,,,,
2096,"Supriyanto, C.",c supriyanto,57212669821,unmatched,,,,
2096,"Wulandari, F.Y.",f y wulandari,58981287800,unmatched,,,,
2096,"Yang, C.B.",c b yang,57218896983,unmatched,,,,
2096,"Lin, J.H.",j h lin,55839426900,unmatched,,,,
2096,"Ayubi, N.",n ayubi,57537497000,unmatched,,,,
2096,"Firmansyah, A.",a firmansyah,57850607700,unmatched,,,,
2096,"Bikalawan, S.S.",s s bikalawan,58749807700,unmatched,,,,
2096,"Rizki, A.Z.",a z rizki,57609066200,unmatched,,,,
2096,"Utomo, R.S.",r s utomo,57607470100,unmatched,,,,
2096,"Putra, K.P.",k p putra,58750259000,unmatched,,,,
2096,"Wijayanto, A.",a wijayanto,58749347600,unmatched,,,,
2097,"Shodikin, A.",a shodikin,57207958861,unmatched,,,,
2097,"Ekawati, R.",r ekawati,57210812993,unmatched,,,,
2097,"Purnomo, H.P.",h p purnomo,57215677796,unmatched,,,,
2097,"Abdullah, A.H.",a h abdullah,55190399900,unmatched,,,,
2098,"Susanti, R.D.",r d susanti,57211859209,unmatched,,,,
2098,"Lukito, A.",a lukito,7801325896,unmatched,,,,
2098,"Ekawati, R.",r ekawati,57210812993,unmatched,,,,
2099,"Susiyawati, E.",e susiyawati,56957150800,unmatched,,,,
2100,"Luthfiyah, I.",i luthfiyah,57219173823,unmatched,,,,
2100,"Diantoro, M.",m diantoro,6603239845,unmatched,,,,
2100,"Sa'adah, U.",u sa'adah,57204622752,unmatched,,,,
2100,"Himmah, S.W.",s w himmah,57208741443,unmatched,,,,
2100,"Wisodo, H.",wisodo,57190934714,unmatched,,,,
2100,"Supardi, Z.A.I.",z a i supardi,6508147948,unmatched,,,,
2100,"Hidayat, A.",a hidayat,59947764500,unmatched,,,,
2101,"Prehanto, D.R.",d r prehanto,57211886935,unmatched,,,,
2101,"Wibawa, S.C.",s c wibawa,57200035291,unmatched,,,,
2101,"Prihanto, A.",a prihanto,57201350852,unmatched,,,,
2101,"Samastabuana, D.E.",d e samastabuana,57219227976,unmatched,,,,
2102,"Kusumaningtias, R.",r kusumaningtias,57215487512,unmatched,,,,
2102,"Kamaluddin, A.",a kamaluddin,55921983100,unmatched,,,,
2102,"Ismail, A.H.",a h ismail,57196186153,unmatched,,,,
2102,Pujiono,pujiono,57200392519,unmatched,,,,
2102,"Venusita, L.",l venusita,57201351429,unmatched,,,,
2102,"Putra, R.",r putra,57225804837,unmatched,,,,
2103,"Yantidewi, M.",m yantidewi,57193133954,unmatched,,,,
2103,"Jatmiko, B.",b jatmiko,57191163601,unmatched,,,,
2103,"Sucahyo, I.",i sucahyo,57201673484,unmatched,,,,
2103,"Kholiq, A.",a kholiq,59253333500,unmatched,,,,
